,"GEO_city,state",year,MWE,MWE_Occupation Type_code,MWE_Occupation Type,MWE_Skill Level,MWE_How Paid,cityid,cityname,stateabbrev,statename,statefips,lat,lon,city_pop2019
377,"Las Vegas, NV",2019,12.19,530000,Transportation and material moving occupations,Level 01,All workers,8,Las Vegas,NV,Nevada,32,36.17,-115.14,2266715
378,"Los Angeles, CA",2019,65.30,110000,Management occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
379,"Los Angeles, CA",2019,39.63,130000,Business and financial operations occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
380,"Los Angeles, CA",2019,46.62,150000,Computer and mathematical occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
381,"Los Angeles, CA",2019,48.33,170000,Architecture and engineering occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
382,"Los Angeles, CA",2019,43.17,190000,"Life, physical, and social science occupations",All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
383,"Los Angeles, CA",2019,29.35,210000,Community and social service occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
384,"Los Angeles, CA",2019,66.66,230000,Legal occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
385,"Los Angeles, CA",2019,38.22,250000,Educational instruction and library occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
386,"Los Angeles, CA",2019,39.53,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
387,"Los Angeles, CA",2019,47.07,290000,Healthcare practitioners and technical occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
388,"Los Angeles, CA",2019,15.81,310000,Healthcare support occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
389,"Los Angeles, CA",2019,30.72,330000,Protective service occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
390,"Los Angeles, CA",2019,16.40,350000,Food preparation and serving related occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
391,"Los Angeles, CA",2019,17.99,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
392,"Los Angeles, CA",2019,17.66,390000,Personal care and service occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
393,"Los Angeles, CA",2019,27.44,410000,Sales and related occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
394,"Los Angeles, CA",2019,22.75,430000,Office and administrative support occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
395,"Los Angeles, CA",2019,29.68,470000,Construction and extraction occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
396,"Los Angeles, CA",2019,27.69,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
397,"Los Angeles, CA",2019,19.49,510000,Production occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
398,"Los Angeles, CA",2019,20.55,530000,Transportation and material moving occupations,All levels,Full-time,1,Los Angeles,CA,California,6,34.05,-118.24,10039107
399,"Louisville, KY",2019,49.72,110000,Management occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
400,"Louisville, KY",2019,33.14,130000,Business and financial operations occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
401,"Louisville, KY",2019,37.18,150000,Computer and mathematical occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
402,"Louisville, KY",2019,36.88,170000,Architecture and engineering occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
403,"Louisville, KY",2019,34.93,190000,"Life, physical, and social science occupations",Level 09,All workers,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
404,"Louisville, KY",2019,21.89,210000,Community and social service occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
405,"Louisville, KY",2019,24.02,230000,Legal occupations,Level 07,All workers,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
406,"Louisville, KY",2019,25.60,250000,Educational instruction and library occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
407,"Louisville, KY",2019,24.95,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
408,"Louisville, KY",2019,34.69,290000,Healthcare practitioners and technical occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
409,"Louisville, KY",2019,15.55,310000,Healthcare support occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
410,"Louisville, KY",2019,18.86,330000,Protective service occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
411,"Louisville, KY",2019,13.19,350000,Food preparation and serving related occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
412,"Louisville, KY",2019,14.75,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
413,"Louisville, KY",2019,15.80,390000,Personal care and service occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
414,"Louisville, KY",2019,24.25,410000,Sales and related occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
415,"Louisville, KY",2019,18.58,430000,Office and administrative support occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
416,"Louisville, KY",2019,24.45,470000,Construction and extraction occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
417,"Louisville, KY",2019,23.59,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
418,"Louisville, KY",2019,19.77,510000,Production occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
419,"Louisville, KY",2019,21.10,530000,Transportation and material moving occupations,All levels,Full-time,27,Louisville,KY,Kentucky,21,38.25,-85.76,766757
420,"Memphis, TN",2019,51.40,110000,Management occupations,All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
421,"Memphis, TN",2019,31.66,130000,Business and financial operations occupations,All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
422,"Memphis, TN",2019,35.19,150000,Computer and mathematical occupations,All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
423,"Memphis, TN",2019,35.02,170000,Architecture and engineering occupations,All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
424,"Memphis, TN",2019,31.16,190000,"Life, physical, and social science occupations",Not able to be leveled,All workers,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
425,"Memphis, TN",2019,23.17,210000,Community and social service occupations,All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
426,"Memphis, TN",2019,47.24,230000,Legal occupations,Not able to be leveled,All workers,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
427,"Memphis, TN",2019,13.98,250000,Educational instruction and library occupations,Level 04,All workers,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
428,"Memphis, TN",2019,26.44,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
429,"Memphis, TN",2019,35.40,290000,Healthcare practitioners and technical occupations,All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
430,"Memphis, TN",2019,14.42,310000,Healthcare support occupations,All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
431,"Memphis, TN",2019,19.46,330000,Protective service occupations,All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
432,"Memphis, TN",2019,12.45,350000,Food preparation and serving related occupations,All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
433,"Memphis, TN",2019,13.99,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
434,"Memphis, TN",2019,14.52,390000,Personal care and service occupations,All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
435,"Memphis, TN",2019,24.57,410000,Sales and related occupations,All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
436,"Memphis, TN",2019,18.96,430000,Office and administrative support occupations,All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
437,"Memphis, TN",2019,20.88,470000,Construction and extraction occupations,All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
438,"Memphis, TN",2019,23.11,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
439,"Memphis, TN",2019,18.37,510000,Production occupations,All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
440,"Memphis, TN",2019,17.95,530000,Transportation and material moving occupations,All levels,Full-time,20,Memphis,TN,Tennessee,47,35.15,-90.05,937166
441,"Miami, FL",2019,56.13,110000,Management occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
442,"Miami, FL",2019,34.89,130000,Business and financial operations occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
443,"Miami, FL",2019,40.34,150000,Computer and mathematical occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
444,"Miami, FL",2019,37.66,170000,Architecture and engineering occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
445,"Miami, FL",2019,34.49,190000,"Life, physical, and social science occupations",All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
446,"Miami, FL",2019,24.15,210000,Community and social service occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
447,"Miami, FL",2019,74.22,230000,Legal occupations,Not able to be leveled,All workers,38,Miami,FL,Florida,12,25.76,-80.19,2716940
448,"Miami, FL",2019,28.91,250000,Educational instruction and library occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
449,"Miami, FL",2019,28.79,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
450,"Miami, FL",2019,38.84,290000,Healthcare practitioners and technical occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
451,"Miami, FL",2019,16.37,310000,Healthcare support occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
452,"Miami, FL",2019,23.65,330000,Protective service occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
453,"Miami, FL",2019,14.98,350000,Food preparation and serving related occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
454,"Miami, FL",2019,13.93,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
455,"Miami, FL",2019,15.94,390000,Personal care and service occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
456,"Miami, FL",2019,25.15,410000,Sales and related occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
457,"Miami, FL",2019,19.79,430000,Office and administrative support occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
458,"Miami, FL",2019,21.27,470000,Construction and extraction occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
459,"Miami, FL",2019,22.52,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
460,"Miami, FL",2019,17.88,510000,Production occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
461,"Miami, FL",2019,20.88,530000,Transportation and material moving occupations,All levels,Full-time,38,Miami,FL,Florida,12,25.76,-80.19,2716940
462,"Milwaukee, WI",2019,61.22,110000,Management occupations,All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
463,"Milwaukee, WI",2019,35.20,130000,Business and financial operations occupations,All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
464,"Milwaukee, WI",2019,40.02,150000,Computer and mathematical occupations,All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
465,"Milwaukee, WI",2019,37.20,170000,Architecture and engineering occupations,All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
466,"Milwaukee, WI",2019,19.61,190000,"Life, physical, and social science occupations",Level 05,All workers,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
467,"Milwaukee, WI",2019,23.14,210000,Community and social service occupations,All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
468,"Milwaukee, WI",2019,53.59,230000,Legal occupations,All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
469,"Milwaukee, WI",2019,15.29,250000,Educational instruction and library occupations,Level 04,All workers,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
470,"Milwaukee, WI",2019,26.08,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
471,"Milwaukee, WI",2019,16.26,290000,Healthcare practitioners and technical occupations,Level 04,All workers,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
472,"Milwaukee, WI",2019,14.03,310000,Healthcare support occupations,All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
473,"Milwaukee, WI",2019,27.11,330000,Protective service occupations,All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
474,"Milwaukee, WI",2019,13.57,350000,Food preparation and serving related occupations,All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
475,"Milwaukee, WI",2019,15.76,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
476,"Milwaukee, WI",2019,16.90,390000,Personal care and service occupations,All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
477,"Milwaukee, WI",2019,29.77,410000,Sales and related occupations,All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
478,"Milwaukee, WI",2019,20.98,430000,Office and administrative support occupations,All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
479,"Milwaukee, WI",2019,29.67,470000,Construction and extraction occupations,All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
480,"Milwaukee, WI",2019,25.04,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
481,"Milwaukee, WI",2019,19.91,510000,Production occupations,All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
482,"Milwaukee, WI",2019,19.22,530000,Transportation and material moving occupations,All levels,Full-time,31,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726
483,"Minneapolis, MN",2019,62.75,110000,Management occupations,All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
484,"Minneapolis, MN",2019,37.97,130000,Business and financial operations occupations,All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
485,"Minneapolis, MN",2019,45.12,150000,Computer and mathematical occupations,All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
486,"Minneapolis, MN",2019,41.97,170000,Architecture and engineering occupations,All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
487,"Minneapolis, MN",2019,38.70,190000,"Life, physical, and social science occupations",All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
488,"Minneapolis, MN",2019,25.23,210000,Community and social service occupations,All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
489,"Minneapolis, MN",2019,49.46,230000,Legal occupations,All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
490,"Minneapolis, MN",2019,14.92,250000,Educational instruction and library occupations,Level 04,All workers,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
491,"Minneapolis, MN",2019,29.78,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
492,"Minneapolis, MN",2019,46.27,290000,Healthcare practitioners and technical occupations,All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
493,"Minneapolis, MN",2019,13.66,310000,Healthcare support occupations,Level 03,All workers,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
494,"Minneapolis, MN",2019,32.97,330000,Protective service occupations,All levels,Union,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
495,"Minneapolis, MN",2019,16.89,350000,Food preparation and serving related occupations,All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
496,"Minneapolis, MN",2019,17.88,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
497,"Minneapolis, MN",2019,16.93,390000,Personal care and service occupations,All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
498,"Minneapolis, MN",2019,30.57,410000,Sales and related occupations,All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
499,"Minneapolis, MN",2019,22.54,430000,Office and administrative support occupations,All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
500,"Minneapolis, MN",2019,31.47,470000,Construction and extraction occupations,All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
501,"Minneapolis, MN",2019,27.16,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
502,"Minneapolis, MN",2019,21.18,510000,Production occupations,All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
503,"Minneapolis, MN",2019,20.74,530000,Transportation and material moving occupations,All levels,Full-time,42,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843
504,"Nashville, TN",2019,53.65,110000,Management occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
505,"Nashville, TN",2019,32.25,130000,Business and financial operations occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
506,"Nashville, TN",2019,38.06,150000,Computer and mathematical occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
507,"Nashville, TN",2019,35.95,170000,Architecture and engineering occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
508,"Nashville, TN",2019,30.73,190000,"Life, physical, and social science occupations",All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
509,"Nashville, TN",2019,22.45,210000,Community and social service occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
510,"Nashville, TN",2019,50.21,230000,Legal occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
511,"Nashville, TN",2019,27.22,250000,Educational instruction and library occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
512,"Nashville, TN",2019,31.44,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
513,"Nashville, TN",2019,36.49,290000,Healthcare practitioners and technical occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
514,"Nashville, TN",2019,15.49,310000,Healthcare support occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
515,"Nashville, TN",2019,19.37,330000,Protective service occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
516,"Nashville, TN",2019,13.38,350000,Food preparation and serving related occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
517,"Nashville, TN",2019,14.79,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
518,"Nashville, TN",2019,15.57,390000,Personal care and service occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
519,"Nashville, TN",2019,25.06,410000,Sales and related occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
520,"Nashville, TN",2019,19.92,430000,Office and administrative support occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
521,"Nashville, TN",2019,21.66,470000,Construction and extraction occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
522,"Nashville, TN",2019,22.89,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
523,"Nashville, TN",2019,19.24,510000,Production occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
524,"Nashville, TN",2019,17.85,530000,Transportation and material moving occupations,All levels,Full-time,30,Nashville,TN,Tennessee,47,36.16,-86.78,694144
525,"New Orleans, LA",2019,52.64,110000,Management occupations,All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
526,"New Orleans, LA",2019,32.63,130000,Business and financial operations occupations,All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
527,"New Orleans, LA",2019,21.05,150000,Computer and mathematical occupations,Level 05,All workers,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
528,"New Orleans, LA",2019,44.73,170000,Architecture and engineering occupations,All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
529,"New Orleans, LA",2019,33.50,190000,"Life, physical, and social science occupations",All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
530,"New Orleans, LA",2019,23.15,210000,Community and social service occupations,All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
531,"New Orleans, LA",2019,46.39,230000,Legal occupations,All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
532,"New Orleans, LA",2019,11.12,250000,Educational instruction and library occupations,Level 02,All workers,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
533,"New Orleans, LA",2019,27.96,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
534,"New Orleans, LA",2019,35.26,290000,Healthcare practitioners and technical occupations,All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
535,"New Orleans, LA",2019,13.87,310000,Healthcare support occupations,All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
536,"New Orleans, LA",2019,19.02,330000,Protective service occupations,All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
537,"New Orleans, LA",2019,13.16,350000,Food preparation and serving related occupations,All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
538,"New Orleans, LA",2019,12.45,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
539,"New Orleans, LA",2019,14.55,390000,Personal care and service occupations,All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
540,"New Orleans, LA",2019,22.89,410000,Sales and related occupations,All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
541,"New Orleans, LA",2019,18.36,430000,Office and administrative support occupations,All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
542,"New Orleans, LA",2019,22.30,470000,Construction and extraction occupations,All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
543,"New Orleans, LA",2019,23.66,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
544,"New Orleans, LA",2019,23.47,510000,Production occupations,All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
545,"New Orleans, LA",2019,20.66,530000,Transportation and material moving occupations,All levels,Full-time,44,New Orleans,LA,Louisiana,22,29.95,-90.07,390144
546,"Oklahoma City, OK",2019,52.06,110000,Management occupations,All levels,Full-time,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
547,"Oklahoma City, OK",2019,31.78,130000,Business and financial operations occupations,All levels,Full-time,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
548,"Oklahoma City, OK",2019,22.18,150000,Computer and mathematical occupations,Level 06,All workers,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
549,"Oklahoma City, OK",2019,41.93,170000,Architecture and engineering occupations,All levels,Full-time,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
550,"Oklahoma City, OK",2019,41.18,190000,"Life, physical, and social science occupations",Not able to be leveled,All workers,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
551,"Oklahoma City, OK",2019,22.37,210000,Community and social service occupations,All levels,Full-time,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
552,"Oklahoma City, OK",2019,59.89,230000,Legal occupations,Not able to be leveled,All workers,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
553,"Oklahoma City, OK",2019,10.62,250000,Educational instruction and library occupations,Level 03,All workers,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
554,"Oklahoma City, OK",2019,26.50,270000,"Arts, design, entertainment, sports, and media occupations",All levels,Full-time,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
555,"Oklahoma City, OK",2019,36.21,290000,Healthcare practitioners and technical occupations,All levels,Full-time,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
556,"Oklahoma City, OK",2019,15.17,310000,Healthcare support occupations,All levels,Full-time,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
557,"Oklahoma City, OK",2019,24.31,330000,Protective service occupations,All levels,Full-time,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
558,"Oklahoma City, OK",2019,13.14,350000,Food preparation and serving related occupations,All levels,Full-time,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
559,"Oklahoma City, OK",2019,13.39,370000,Building and grounds cleaning and maintenance occupations,All levels,Full-time,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
560,"Oklahoma City, OK",2019,14.30,390000,Personal care and service occupations,All levels,Full-time,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
561,"Oklahoma City, OK",2019,9.21,410000,Sales and related occupations,Level 01,All workers,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
562,"Oklahoma City, OK",2019,18.26,430000,Office and administrative support occupations,All levels,Full-time,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
563,"Oklahoma City, OK",2019,23.04,470000,Construction and extraction occupations,All levels,Full-time,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
564,"Oklahoma City, OK",2019,22.60,490000,"Installation, maintenance, and repair occupations",All levels,Full-time,26,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434
